,State,County,% Adults with Obesity,Food Environment Index,% Physically Inactive,% Limited Access to Healthy Foods,% Frequent Physical Distress,% Frequent Mental Distress,% With Access to Exercise Opportunities,Life Expectancy,Median Household Income,% Uninsured Adults,% Excessive Drinking,POPESTIMATE2022
2838,Utah,Rich,28.0,5.0,17.0,6.101932668329177,10.0,15.0,45.0,85.0,70815.0,1.3326059850374063,13.0,12832.0
2841,Utah,Sanpete,31.0,7.7,19.0,0.19110530011624802,11.0,15.0,46.0,79.8,62098.0,0.2176594110719684,10.0,1186257.0
2842,Utah,Sevier,33.0,8.2,18.0,1.9151751514729438,11.0,16.0,53.0,76.8,68303.0,10.446409917125148,11.0,14359.0
2843,Utah,Summit,21.0,8.6,13.0,6.933790876059749,7.0,13.0,95.0,85.5,124354.0,8.360247611357826,15.0,29724.0
2844,Utah,Tooele,32.0,8.4,18.0,17.948253205854368,10.0,16.0,81.0,78.4,90591.0,25.275273007385923,13.0,22069.0
2845,Utah,Uintah,36.0,7.1,22.0,6.269169997211637,11.0,16.0,68.0,75.7,64105.0,9.069151408123432,12.0,43036.0
2846,Utah,Utah,30.0,8.1,15.0,53.062526584432156,9.0,14.0,80.0,80.2,86597.0,45.715215052418245,8.0,79934.0
2847,Utah,Wasatch,28.0,8.3,14.0,4.329447241592849,8.0,14.0,75.0,81.7,102206.0,5.810290514525726,13.0,37141.0
2848,Utah,Washington,31.0,7.5,16.0,2.085320471389483,10.0,15.0,77.0,81.8,63639.0,1.965593920567626,11.0,702434.0
2849,Utah,Wayne,27.0,6.6,19.0,1.2015620306398318,10.0,15.0,43.0,77.0,57768.0,0.6499358256642727,13.0,36619.0
2850,Utah,Weber,34.0,8.3,20.0,6.554532577903682,10.0,16.0,85.0,78.1,72348.0,9.615034399028733,13.0,197680.0
2853,Vermont,Bennington,25.0,8.2,18.0,0.15979872161022712,9.0,15.0,80.0,77.7,65185.0,0.18993484415761036,22.0,647064.0
2854,Vermont,Caledonia,31.0,8.4,22.0,1.3891106498483154,9.0,16.0,61.0,78.4,59762.0,2.8021714833147056,22.0,37578.0
2855,Vermont,Chittenden,22.0,8.7,14.0,10.459456568249893,7.0,14.0,86.0,81.7,84290.0,14.56193838254172,21.0,37392.0
2856,Vermont,Essex,32.0,7.3,24.0,2.0667778540828676,11.0,17.0,32.0,79.8,50840.0,0.7554203865397822,22.0,30579.0
2857,Vermont,Franklin,34.0,8.8,20.0,0.5304162408963916,9.0,16.0,53.0,78.8,69583.0,1.0366152592128812,20.0,169301.0
2858,Vermont,Grand Isle,29.0,9.3,16.0,0.5171838505171839,8.0,14.0,39.0,80.5,80693.0,4.6212879546212875,23.0,5994.0
2859,Vermont,Lamoille,25.0,8.5,17.0,0.1399538743569021,9.0,15.0,68.0,80.4,64083.0,2.219550176420729,24.0,50731.0
2860,Vermont,Orange,29.0,8.6,18.0,13.406329282948324,9.0,15.0,48.0,79.8,71487.0,13.406329282948324,24.0,7489.0
2861,Vermont,Orleans,30.0,8.0,21.0,4.174013031812955,9.0,16.0,52.0,77.9,54346.0,4.1471828286699886,21.0,26090.0
2862,Vermont,Rutland,30.0,8.1,18.0,10.152114186155599,9.0,16.0,81.0,77.2,59916.0,6.670910674797293,23.0,29846.0
2863,Vermont,Washington,29.0,8.3,16.0,12.762958143569724,8.0,15.0,73.0,79.8,75692.0,6.950769898069834,25.0,27666.0
2864,Vermont,Windham,27.0,8.0,18.0,2.7250438988834773,9.0,15.0,60.0,78.8,64381.0,2.5312261869264154,22.0,60366.0
2865,Vermont,Windsor,29.0,8.8,18.0,1.092459365840661,8.0,15.0,69.0,79.1,65086.0,3.5321742605915265,22.0,60048.0
2868,Virginia,Albemarle,26.0,8.9,17.0,0.04019061637780285,7.0,12.0,82.0,82.2,91849.0,0.07738708941513901,17.0,8683619.0
2869,Virginia,Alleghany,37.0,7.4,25.0,3.865505709379048,11.0,16.0,100.0,75.5,49197.0,2.669398330872827,18.0,33191.0
2870,Virginia,Amelia,36.0,8.4,24.0,0.6818935861840152,11.0,15.0,2.0,74.8,62884.0,0.8739762865175407,18.0,114534.0
2871,Virginia,Amherst,36.0,8.5,24.0,8.432760364004043,10.0,15.0,83.0,77.3,57294.0,14.924165824064712,17.0,14835.0
2872,Virginia,Appomattox,37.0,8.5,24.0,2.2742474916387962,10.0,15.0,56.0,77.3,58860.0,8.465254552211073,18.0,13455.0
2873,Virginia,Arlington,28.0,9.3,14.0,0.5128367469688816,6.0,11.0,100.0,85.3,124474.0,37.740985786191395,21.0,31589.0
2874,Virginia,Augusta,35.0,8.4,22.0,33.04872223549081,10.0,15.0,57.0,80.1,69243.0,26.868879866252687,19.0,16748.0
2875,Virginia,Bath,39.0,6.8,27.0,0.21196581196581196,12.0,16.0,100.0,76.0,56200.0,0.10897435897435898,18.0,234000.0
2876,Virginia,Bedford,32.0,9.0,19.0,1.4155052264808363,9.0,14.0,57.0,79.1,66026.0,5.512143881943022,20.0,78064.0
2877,Virginia,Bland,37.0,8.1,23.0,8.767596937515435,10.0,15.0,90.0,76.9,50492.0,6.841195356878242,19.0,4049.0
2878,Virginia,Botetourt,35.0,8.3,20.0,4.447852760736196,9.0,14.0,69.0,79.7,74081.0,1.9171779141104295,20.0,80848.0
2879,Virginia,Brunswick,42.0,7.3,30.0,28.54586857514639,12.0,15.0,11.0,76.2,47401.0,14.85035783994795,15.0,6148.0
2880,Virginia,Buchanan,40.0,6.7,31.0,0.7851179141643474,14.0,17.0,27.0,73.5,38087.0,3.667789658708071,17.0,34135.0
2881,Virginia,Buckingham,43.0,7.9,29.0,5.395389736825576,12.0,15.0,8.0,78.1,54263.0,7.091263111613593,17.0,15921.0
2882,Virginia,Campbell,40.0,8.6,25.0,6.3249276560562215,10.0,15.0,50.0,78.4,53059.0,18.68540719305498,17.0,19352.0
2883,Virginia,Caroline,39.0,9.1,23.0,2.549758567895419,9.0,14.0,51.0,77.1,73390.0,10.717230008244023,18.0,16982.0
2884,Virginia,Carroll,36.0,7.9,25.0,0.9267151484376417,11.0,16.0,63.0,78.0,45956.0,4.08407537041403,19.0,55141.0
2885,Virginia,Charles City,40.0,8.9,27.0,0.16271865319022438,11.0,16.0,18.0,76.4,63299.0,1.999561911318334,16.0,31957.0
2886,Virginia,Charlotte,41.0,6.3,28.0,6.3059663087110165,12.0,16.0,16.0,74.4,48382.0,2.960853604144509,16.0,29147.0
2888,Virginia,Clarke,32.0,9.4,19.0,0.06971677559912853,8.0,14.0,77.0,78.9,91603.0,7.294117647058823,19.0,11475.0
2889,Virginia,Craig,33.0,8.2,21.0,0.04941755988245492,9.0,15.0,94.0,77.2,57299.0,0.07293714720619014,20.0,378408.0
2890,Virginia,Culpeper,37.0,9.0,23.0,8.81042840298703,9.0,14.0,64.0,78.4,82220.0,25.357002489191665,18.0,15266.0
2891,Virginia,Cumberland,39.0,7.1,25.0,40.3754899938106,10.0,15.0,47.0,78.6,52200.0,13.018361873323705,18.0,4847.0
2893,Virginia,Dinwiddie,41.0,8.2,24.0,23.691770982967373,10.0,15.0,33.0,76.7,66397.0,17.555920377590805,17.0,9746.0
2894,Virginia,Essex,40.0,6.9,28.0,13.47176684881603,12.0,16.0,50.0,75.9,59012.0,5.821493624772313,16.0,13725.0
2896,Virginia,Fauquier,30.0,9.5,19.0,7.083725305738477,8.0,13.0,57.0,80.0,106714.0,39.059266227657574,19.0,10630.0
2897,Virginia,Floyd,34.0,8.0,23.0,0.12614959972099504,10.0,15.0,25.0,77.7,54765.0,0.10137648891227595,19.0,1138331.0
2898,Virginia,Fluvanna,34.0,9.2,20.0,1.0861995071252544,8.0,14.0,62.0,80.4,77226.0,2.1429336762027216,19.0,74664.0
2899,Virginia,Franklin,36.0,7.9,24.0,28.5677700236891,10.0,15.0,46.0,77.6,60062.0,21.48665087393559,18.0,15619.0
2900,Virginia,Frederick,33.0,9.0,23.0,13.832167335487766,9.0,14.0,79.0,79.5,85262.0,19.336624169892396,19.0,28159.0
2901,Virginia,Giles,33.0,8.8,24.0,0.11257580709590732,10.0,15.0,83.0,73.7,55018.0,1.7957656970621345,19.0,55074.0
2902,Virginia,Gloucester,35.0,8.9,20.0,0.6049384014897266,9.0,14.0,75.0,77.1,75630.0,2.445003208803695,19.0,95051.0
2903,Virginia,Goochland,31.0,9.5,18.0,3.1362061630097853,8.0,13.0,63.0,81.0,104379.0,4.813711785084787,19.0,16453.0
2904,Virginia,Grayson,41.0,7.4,26.0,3.557592484744132,11.0,16.0,74.0,76.9,42553.0,2.4156179576127417,18.0,39493.0
2905,Virginia,Greene,37.0,8.4,22.0,4.596116281741928,9.0,14.0,62.0,79.9,76941.0,5.687693898655636,18.0,26109.0
2906,Virginia,Greensville,42.0,8.9,29.0,0.20204653587955418,11.0,14.0,15.0,74.0,49323.0,2.4701818418822916,16.0,15343.0
2907,Virginia,Halifax,39.0,7.4,28.0,17.771355474487137,11.0,16.0,46.0,74.8,46244.0,9.115459326289857,16.0,21107.0
2908,Virginia,Hanover,35.0,9.2,18.0,35.337609121681815,8.0,13.0,87.0,79.3,95195.0,41.644396935685016,19.0,11226.0
2909,Virginia,Henrico,35.0,8.7,21.0,43.11615741291167,8.0,13.0,96.0,78.8,78888.0,60.7805255023184,17.0,33644.0
2910,Virginia,Henry,40.0,6.7,28.0,6.928580282987126,12.0,17.0,26.0,74.4,45784.0,2.960031167543254,16.0,112938.0
2911,Virginia,Highland,33.0,5.4,21.0,0.23954821207203214,9.0,14.0,63.0,79.6,48972.0,0.04072319605224546,19.0,333962.0
2912,Virginia,Isle of Wight,36.0,8.7,22.0,3.1559331543301408,9.0,14.0,66.0,78.9,86286.0,3.901334508876688,18.0,49906.0
2914,Virginia,King and Queen,36.0,8.8,23.0,0.8617469054319942,9.0,14.0,22.0,74.0,59730.0,1.3499041119772859,18.0,40151.0
2915,Virginia,King George,36.0,9.4,20.0,0.617002672446705,8.0,14.0,79.0,78.3,98668.0,1.4901661350509243,19.0,81199.0
2916,Virginia,King William,35.0,9.2,21.0,6.787734444775231,9.0,14.0,59.0,77.1,79378.0,16.00178624590652,19.0,6718.0
2917,Virginia,Lancaster,36.0,8.3,23.0,0.8723434807581849,10.0,14.0,73.0,74.9,58578.0,2.1180356117174037,17.0,27856.0
2918,Virginia,Lee,39.0,6.9,30.0,0.0,13.0,17.0,37.0,74.0,38529.0,7.873675102747134,17.0,18492.0
2920,Virginia,Louisa,36.0,8.9,24.0,0.8188517878264033,10.0,15.0,36.0,77.6,68838.0,11.40933491038122,18.0,21982.0
2921,Virginia,Lunenburg,42.0,8.5,28.0,0.00046287188863302356,12.0,16.0,57.0,75.1,44852.0,0.21569830010298902,16.0,432085.0
2922,Virginia,Madison,36.0,9.2,23.0,0.09721806760394855,10.0,15.0,40.0,77.8,67527.0,2.50024927709642,18.0,40116.0
2923,Virginia,Mathews,34.0,9.1,20.0,0.0,9.0,14.0,48.0,78.4,69978.0,3.948133987199734,19.0,12031.0
2924,Virginia,Mecklenburg,38.0,7.4,27.0,22.321428571428573,11.0,15.0,56.0,74.8,48013.0,14.47857142857143,16.0,14000.0
2925,Virginia,Middlesex,33.0,9.0,22.0,0.35335689045936397,10.0,15.0,39.0,76.3,62710.0,8.021201413427562,18.0,8490.0
2926,Virginia,Montgomery,36.0,8.2,23.0,13.625934181198375,10.0,14.0,82.0,80.0,57752.0,18.86390454962633,17.0,30508.0
2927,Virginia,Nelson,35.0,8.6,22.0,2.896829023119803,9.0,14.0,55.0,78.1,61224.0,9.421548021566299,18.0,10943.0
2928,Virginia,New Kent,33.0,9.9,20.0,0.0,8.0,14.0,87.0,78.1,102920.0,1.458828286913006,20.0,98915.0
2929,Virginia,Northampton,43.0,8.2,27.0,0.0,11.0,15.0,43.0,75.0,51059.0,5.105105105105105,16.0,14652.0
2930,Virginia,Northumberland,36.0,8.8,22.0,1.03658048507164,9.0,14.0,39.0,79.7,63255.0,2.7695509485311773,17.0,24986.0
2931,Virginia,Nottoway,41.0,6.3,28.0,28.999999999999996,11.0,15.0,34.0,74.6,46442.0,7.781512605042017,16.0,11900.0
2932,Virginia,Orange,34.0,7.9,22.0,27.08502682490652,9.0,15.0,64.0,77.4,94547.0,20.370671435538938,19.0,12302.0
2934,Virginia,Patrick,36.0,8.0,24.0,1.5293095733199968,11.0,16.0,33.0,75.2,46963.0,2.884893790634624,18.0,37991.0
2935,Virginia,Pittsylvania,38.0,7.8,27.0,15.840000000000002,11.0,16.0,35.0,75.6,52006.0,16.31157894736842,16.0,23750.0
2936,Virginia,Powhatan,32.0,9.6,19.0,1.7400668820495382,8.0,14.0,60.0,80.0,99854.0,9.471178371025337,20.0,17643.0
2937,Virginia,Prince Edward,39.0,7.6,27.0,1.9982652788897783,12.0,15.0,81.0,76.0,51239.0,2.0983453429410193,16.0,59952.0
2938,Virginia,Prince George,36.0,8.6,23.0,7.88211756486392,9.0,14.0,30.0,80.8,79710.0,5.525739147003716,17.0,31489.0
2940,Virginia,Pulaski,33.0,7.7,24.0,3.1552835350303705,10.0,15.0,71.0,75.3,53111.0,3.8994760513747853,19.0,43134.0
2941,Virginia,Rappahannock,31.0,8.6,21.0,0.07762715553976543,9.0,14.0,46.0,81.3,80098.0,0.11767291038170791,19.0,486943.0
2942,Virginia,Richmond,40.0,8.4,26.0,0.6527027828873198,12.0,15.0,64.0,76.5,53959.0,1.3825431673885955,18.0,33706.0
2943,Virginia,Roanoke,34.0,8.9,20.0,41.84217541988803,8.0,14.0,72.0,78.9,73438.0,57.824580111970135,18.0,7502.0
2944,Virginia,Rockbridge,32.0,7.9,22.0,17.91850220264317,10.0,15.0,55.0,79.4,59252.0,15.583700440528633,19.0,9080.0
2945,Virginia,Rockingham,32.0,8.9,23.0,2.187506449016654,9.0,14.0,50.0,79.9,72392.0,6.663639928183751,19.0,96914.0
2946,Virginia,Russell,39.0,7.4,28.0,1.2570265126366573,12.0,17.0,48.0,75.5,45254.0,7.214623998583631,17.0,22593.0
2947,Virginia,Scott,35.0,7.4,27.0,1.5480637493120368,11.0,16.0,50.0,75.3,42894.0,1.3607035375949974,16.0,85397.0
2948,Virginia,Shenandoah,38.0,8.3,24.0,5.277428481609557,10.0,15.0,52.0,77.7,65308.0,12.063816409933983,18.0,25448.0
2949,Virginia,Smyth,42.0,7.5,26.0,1.722853417768672,12.0,17.0,92.0,73.0,42303.0,7.897187558204507,18.0,21476.0
2950,Virginia,Southampton,38.0,8.8,25.0,2.1059420032022773,10.0,15.0,20.0,77.5,57965.0,2.0036470378936135,17.0,44968.0
2951,Virginia,Spotsylvania,35.0,8.9,21.0,20.69679785391694,9.0,13.0,84.0,79.3,100162.0,29.10115793405549,18.0,29449.0
2952,Virginia,Stafford,37.0,9.3,21.0,31.117555208565694,8.0,13.0,87.0,80.0,116569.0,49.54271693062681,19.0,17932.0
2953,Virginia,Surry,39.0,7.9,26.0,0.3763089005235602,11.0,15.0,10.0,79.1,61358.0,0.23791993891797555,17.0,146688.0
2954,Virginia,Sussex,46.0,7.5,28.0,1.0203207246909045,11.0,14.0,27.0,74.5,54282.0,0.2833884196352063,17.0,163380.0
2955,Virginia,Tazewell,39.0,7.0,27.0,57.20851846177417,11.0,16.0,63.0,72.7,40728.0,36.49456105408304,17.0,6527.0
2956,Virginia,Warren,33.0,8.3,23.0,19.01685393258427,10.0,15.0,83.0,76.0,73546.0,25.383895131086142,18.0,10680.0
2957,Virginia,Washington,33.0,8.1,23.0,2.064237462645338,10.0,15.0,64.0,76.0,54223.0,7.66178649456317,18.0,39821.0
2959,Virginia,Wise,38.0,6.4,28.0,6.556951703176544,12.0,17.0,72.0,72.7,41994.0,4.34967938025872,17.0,53958.0
2960,Virginia,Wythe,40.0,7.8,24.0,6.936725096194955,11.0,16.0,73.0,74.8,51206.0,10.052372808892688,18.0,18712.0
2961,Virginia,York,31.0,9.2,17.0,5.256768583608594,7.0,13.0,90.0,81.5,97500.0,8.297337737500353,18.0,35421.0
2963,Virginia,Bristol City,37.0,5.9,27.0,3.459441275003154,12.0,16.0,91.0,74.2,41272.0,1.4605906841788032,17.0,71341.0
2964,Virginia,Buena Vista City,38.0,3.3,27.0,2.1353480147886192,12.0,17.0,100.0,74.9,47144.0,0.25526442694100626,17.0,155525.0
2965,Virginia,Charlottesville City,33.0,7.9,21.0,10.209131075110458,9.0,14.0,100.0,80.0,61255.0,19.670103092783506,17.0,16975.0
2967,Virginia,Colonial Heights City,39.0,8.2,23.0,1.9901703656359508,9.0,14.0,77.0,73.7,59455.0,2.274480417869658,18.0,45373.0
2968,Virginia,Covington City,37.0,7.5,26.0,0.2558537435442476,11.0,16.0,100.0,69.6,43075.0,0.1168372358290295,17.0,252488.0
2969,Virginia,Danville City,41.0,6.8,30.0,16.66120039357166,13.0,16.0,84.0,71.4,37652.0,13.578222367989504,14.0,18294.0
2970,Virginia,Emporia City,47.0,7.5,35.0,1.8313083289311498,15.0,17.0,86.0,68.1,41610.0,5.370663849269238,13.0,5679.0
2971,Virginia,Fairfax City,28.0,9.3,18.0,0.8501266901892065,7.0,11.0,100.0,76.9,107334.0,3.5875819934168462,17.0,42229.0
2973,Virginia,Franklin City,42.0,5.4,28.0,9.47855848600765,12.0,16.0,87.0,69.9,46460.0,1.6790819408093416,15.0,24835.0
2974,Virginia,Fredericksburg City,34.0,8.0,21.0,6.314273961332785,9.0,14.0,100.0,77.5,77437.0,16.467845879610586,18.0,14586.0
2975,Virginia,Galax City,40.0,7.1,30.0,3.225415302534255,13.0,17.0,98.0,67.3,42023.0,5.990056990420759,16.0,8247.0
2976,Virginia,Hampton City,38.0,7.8,25.0,33.48054386758007,10.0,15.0,90.0,76.2,57662.0,26.814340856139374,15.0,28757.0
2977,Virginia,Harrisonburg City,38.0,8.3,27.0,10.713224368499256,12.0,16.0,99.0,79.4,50250.0,70.40118870728084,16.0,6730.0
2978,Virginia,Hopewell City,41.0,5.9,33.0,2.3638589653498703,13.0,17.0,90.0,70.2,47263.0,1.0627585357549063,15.0,138037.0
2979,Virginia,Lexington City,33.0,8.0,22.0,0.23065796160913252,10.0,15.0,100.0,74.9,53400.0,0.4378591813597091,19.0,51158.0
2980,Virginia,Lynchburg City,34.0,7.5,24.0,26.42191446738089,10.0,15.0,98.0,75.3,52127.0,18.700461632261998,17.0,22962.0
2981,Virginia,Manassas City,35.0,9.5,24.0,9.199409950382192,9.0,13.0,100.0,78.0,100530.0,72.46882124178624,17.0,7457.0
2982,Virginia,Manassas Park City,37.0,8.6,27.0,1.8313216542434447,9.0,13.0,100.0,91.6,87255.0,2.9765283085499514,16.0,79287.0
2983,Virginia,Martinsville City,43.0,5.7,31.0,4.601097509497679,13.0,16.0,71.0,67.2,38571.0,1.7846254866094462,14.0,42642.0
2984,Virginia,Newport News City,41.0,7.6,24.0,77.29150452014608,10.0,15.0,100.0,75.7,58303.0,60.84535712147519,17.0,16703.0
2986,Virginia,Norton City,39.0,4.7,29.0,0.3879417924538539,13.0,17.0,94.0,71.3,38316.0,0.11339837010189575,17.0,184306.0
2987,Virginia,Petersburg City,47.0,4.4,32.0,3.7236850576192624,12.0,16.0,94.0,66.2,40682.0,0.8596751003240413,13.0,232995.0
2988,Virginia,Poquoson City,32.0,8.7,17.0,26.433915211970078,8.0,13.0,96.0,78.8,105525.0,15.489055139927958,20.0,3609.0
2989,Virginia,Portsmouth City,43.0,7.7,29.0,16.86829969455591,11.0,15.0,90.0,73.4,53618.0,16.74851769779002,16.0,33394.0
2990,Virginia,Radford City,38.0,6.0,27.0,21.379748847560005,13.0,17.0,77.0,77.0,48898.0,7.097440788427913,16.0,12582.0
2991,Virginia,Richmond City,36.0,7.3,24.0,13.721670840676497,10.0,15.0,90.0,77.1,52011.0,19.564253985921734,18.0,97029.0
2992,Virginia,Roanoke City,37.0,7.4,28.0,42.17947186043733,11.0,16.0,98.0,72.8,47545.0,43.870235392520016,16.0,16738.0
2993,Virginia,Salem City,32.0,8.4,21.0,0.5143965648771769,9.0,14.0,86.0,75.0,60740.0,0.5719392314566577,19.0,229395.0
2994,Virginia,Staunton City,35.0,8.3,22.0,0.1992907294040696,10.0,15.0,98.0,75.4,54508.0,1.676086134475252,18.0,97847.0
2995,Virginia,Suffolk City,36.0,8.9,23.0,12.831563687654274,9.0,14.0,78.0,77.2,78090.0,19.891862241899464,17.0,25523.0
2997,Virginia,Waynesboro City,37.0,7.4,25.0,1.6958096958502897,10.0,15.0,87.0,75.5,54106.0,1.791205334036961,18.0,98537.0
2998,Virginia,Williamsburg City,35.0,8.0,21.0,0.17426879535049097,9.0,14.0,100.0,82.2,61750.0,0.1321282302279541,17.0,455618.0
2999,Virginia,Winchester City,35.0,7.8,24.0,5.015783935461242,10.0,14.0,100.0,77.0,55908.0,10.334093300596283,17.0,22808.0
3002,Washington,Asotin,33.0,8.0,21.0,0.01281823055501397,11.0,17.0,90.0,78.2,56438.0,0.015631048682817637,21.0,7785786.0
3003,Washington,Benton,33.0,8.3,19.0,43.690663613377225,10.0,15.0,77.0,79.9,77339.0,58.255808406087496,18.0,20961.0
3004,Washington,Chelan,34.0,8.1,21.0,14.79473964812511,11.0,16.0,83.0,80.3,64700.0,26.586102719033235,18.0,22508.0
3005,Washington,Clallam,32.0,6.7,19.0,4.2280923535299895,11.0,16.0,76.0,78.7,62623.0,2.095483361608339,20.0,212791.0
3006,Washington,Clark,34.0,8.4,18.0,19.227785701774142,9.0,15.0,90.0,79.6,83790.0,34.71210870054801,17.0,79926.0
3007,Washington,Columbia,34.0,7.3,18.0,0.7454533770323244,10.0,16.0,5.0,79.0,59650.0,0.22106548422337896,20.0,77805.0
3008,Washington,Cowlitz,38.0,7.2,20.0,1.7580048724890138,11.0,17.0,67.0,77.3,70104.0,1.1322054495248453,21.0,516779.0
3010,Washington,Ferry,33.0,4.8,22.0,1.6551145092714996,13.0,18.0,75.0,77.8,50565.0,0.43409911036478616,20.0,111956.0
3011,Washington,Franklin,40.0,7.9,24.0,15.704199855177409,12.0,15.0,55.0,80.3,79532.0,21.510680666183923,17.0,44192.0
3012,Washington,Garfield,32.0,8.1,17.0,1.0741138560687433,9.0,15.0,43.0,78.1,61268.0,1.154672395273899,21.0,7448.0
3013,Washington,Grant,33.0,7.5,24.0,9.61511177770121,12.0,16.0,70.0,78.7,61815.0,9.500597904294777,17.0,98678.0
3015,Washington,Island,31.0,8.3,16.0,3.983772739386641,9.0,15.0,80.0,81.4,76729.0,3.9077691464895223,20.0,101311.0
3016,Washington,Jefferson,26.0,7.5,15.0,2.5961213946364134,9.0,15.0,82.0,80.9,61548.0,2.1015602689581763,22.0,77038.0
3018,Washington,Kitsap,30.0,8.0,15.0,58.62931316800143,9.0,15.0,87.0,80.1,86826.0,34.44580070856531,20.0,33589.0
3019,Washington,Kittitas,29.0,7.5,17.0,0.17540229814067387,11.0,16.0,75.0,81.3,62721.0,0.1213610971290226,21.0,2266789.0
3020,Washington,Klickitat,31.0,7.8,20.0,0.3558142131211893,11.0,16.0,60.0,81.5,61542.0,0.585220745265114,20.0,277673.0
3021,Washington,Lewis,34.0,7.5,20.0,10.62869282347474,11.0,17.0,57.0,77.0,63828.0,11.53378034477417,20.0,45189.0
3022,Washington,Lincoln,39.0,7.3,19.0,5.513299815220661,10.0,16.0,40.0,80.8,64692.0,2.0927334450603756,21.0,23271.0
3023,Washington,Mason,35.0,7.6,20.0,4.29541993674593,11.0,17.0,67.0,79.2,73696.0,5.415251259224552,19.0,85370.0
3024,Washington,Okanogan,36.0,7.2,24.0,19.07594172916128,13.0,18.0,53.0,78.1,55233.0,35.26420136195156,17.0,11601.0
3025,Washington,Pacific,37.0,7.5,21.0,1.204412757092979,11.0,16.0,57.0,78.2,58715.0,2.1755713992312886,20.0,68166.0
3026,Washington,Pend Oreille,31.0,7.3,19.0,3.0352215549423796,11.0,16.0,62.0,76.7,55060.0,1.7367310501541957,21.0,43127.0
3029,Washington,Skagit,34.0,7.9,19.0,0.8512152515689362,10.0,15.0,79.0,80.2,72831.0,0.8687916495934783,20.0,927380.0
3030,Washington,Skamania,33.0,8.5,18.0,0.6055085199871396,11.0,16.0,72.0,82.6,75158.0,3.38120244346801,21.0,18662.0
3031,Washington,Snohomish,31.0,8.7,19.0,17.574459326569038,9.0,15.0,90.0,80.3,99650.0,34.96138863690072,18.0,131179.0
3033,Washington,Stevens,31.0,6.9,20.0,0.6479152555890577,11.0,17.0,47.0,79.5,60180.0,0.29330574862602204,20.0,840079.0
3034,Washington,Thurston,31.0,8.0,17.0,3.1717877349051284,9.0,16.0,80.0,80.1,81544.0,2.658225545307355,20.0,549690.0
3035,Washington,Wahkiakum,34.0,8.0,19.0,0.36492566712973523,10.0,16.0,0.0,78.8,64777.0,0.4603039664931887,20.0,48229.0
3036,Washington,Walla Walla,30.0,8.2,19.0,1.056708104887568,10.0,15.0,84.0,80.2,63631.0,1.2665769619558305,19.0,298758.0
3038,Washington,Whitman,33.0,7.3,20.0,7.469704314105671,11.0,16.0,81.0,80.6,53140.0,4.105671352399418,19.0,61890.0
3039,Washington,Yakima,37.0,7.9,25.0,5.771706758801268,13.0,17.0,78.0,77.0,60058.0,11.73285589807393,15.0,230677.0
3041,West Virginia,Barbour,38.0,7.4,30.0,0.34046560130116227,15.0,20.0,30.0,75.0,43545.0,0.38949264788852966,13.0,257001.0
3042,West Virginia,Berkeley,38.0,8.0,28.0,0.6331274547138392,12.0,18.0,54.0,74.9,70893.0,0.4061614866524407,13.0,1775156.0
3043,West Virginia,Boone,44.0,7.3,33.0,5.254963020630596,15.0,20.0,1.0,71.1,41227.0,7.882444530945894,13.0,15414.0
3045,West Virginia,Brooke,39.0,8.0,26.0,5.522701259061427,12.0,18.0,82.0,75.8,52217.0,5.0362457077451355,14.0,20968.0
3046,West Virginia,Cabell,41.0,7.5,28.0,23.684858432498974,14.0,19.0,73.0,71.3,46923.0,43.8572014772261,13.0,12185.0
3049,West Virginia,Doddridge,41.0,8.8,30.0,1.5985497692814765,14.0,19.0,16.0,79.8,48473.0,7.4324324324324325,14.0,6068.0
3050,West Virginia,Fayette,40.0,6.9,33.0,35.51318146915792,15.0,20.0,54.0,72.7,40478.0,31.45636037880727,14.0,7814.0
3051,West Virginia,Gilmer,40.0,5.5,30.0,35.10002598077423,13.0,18.0,55.0,76.8,40450.0,5.183164458300857,14.0,7698.0
3052,West Virginia,Grant,40.0,8.4,30.0,1.575201965203738,14.0,19.0,57.0,76.6,47357.0,1.8816319294957835,14.0,39487.0
3053,West Virginia,Greenbrier,37.0,7.1,30.0,43.27645051194539,14.0,20.0,50.0,74.4,41958.0,30.21160409556314,14.0,7325.0
3054,West Virginia,Hampshire,40.0,7.5,30.0,21.61743253099927,13.0,19.0,32.0,75.2,52186.0,14.460247994164844,14.0,10968.0
3055,West Virginia,Hancock,40.0,6.5,27.0,16.472945891783567,13.0,19.0,96.0,74.4,52301.0,5.552643749036534,15.0,32435.0
3056,West Virginia,Hardy,39.0,7.9,30.0,3.8477927390489177,14.0,20.0,68.0,75.5,51591.0,4.725583773649224,14.0,23468.0
3057,West Virginia,Harrison,39.0,8.0,27.0,10.141275024847367,13.0,19.0,80.0,75.2,52026.0,15.128496379383785,14.0,28172.0
3058,West Virginia,Jackson,37.0,7.5,27.0,11.076662908680946,13.0,19.0,50.0,76.1,58606.0,10.393179255918827,15.0,14192.0
3059,West Virginia,Jefferson,36.0,8.8,25.0,4.535161364861742,11.0,17.0,65.0,77.4,85277.0,4.528999460833397,15.0,64915.0
3060,West Virginia,Kanawha,38.0,7.2,30.0,64.06407851060759,13.0,20.0,73.0,72.5,55069.0,35.33338144032328,12.0,27716.0
3061,West Virginia,Lewis,38.0,7.4,32.0,1.2089048644432765,14.0,19.0,11.0,73.0,47275.0,1.6497397378728023,14.0,58979.0
